Altitude (m),Pressure (Pa),Temperature (K)
1.379500e+05,1.025314e-03,2.450753e+02
1.380000e+05,1.023059e-03,2.451311e+02
1.380500e+05,1.020810e-03,2.451868e+02
1.381000e+05,1.018568e-03,2.452426e+02
1.381500e+05,1.016332e-03,2.452983e+02
1.382000e+05,1.014102e-03,2.453541e+02
1.382500e+05,1.011878e-03,2.454098e+02
1.383000e+05,1.009660e-03,2.454656e+02
1.383500e+05,1.007448e-03,2.455213e+02
1.384000e+05,1.005242e-03,2.455771e+02
1.384500e+05,1.003043e-03,2.456328e+02
1.385000e+05,1.000849e-03,2.456886e+02
1.385500e+05,9.986611e-04,2.457443e+02
1.386000e+05,9.964793e-04,2.458001e+02
1.386500e+05,9.943035e-04,2.458558e+02
1.387000e+05,9.921336e-04,2.459116e+02
1.387500e+05,9.899696e-04,2.459673e+02
1.388000e+05,9.878115e-04,2.460231e+02
1.388500e+05,9.856593e-04,2.460788e+02
1.389000e+05,9.835129e-04,2.461346e+02
1.389500e+05,9.813724e-04,2.461903e+02
1.390000e+05,9.792377e-04,2.462461e+02
1.390500e+05,9.771088e-04,2.463018e+02
1.391000e+05,9.749856e-04,2.463576e+02
1.391500e+05,9.728683e-04,2.464133e+02
1.392000e+05,9.707566e-04,2.464691e+02
1.392500e+05,9.686507e-04,2.465248e+02
1.393000e+05,9.665505e-04,2.465806e+02
1.393500e+05,9.644560e-04,2.466363e+02
1.394000e+05,9.623672e-04,2.466921e+02
1.394500e+05,9.602840e-04,2.467478e+02
1.395000e+05,9.582065e-04,2.468036e+02
1.395500e+05,9.561346e-04,2.468594e+02
1.396000e+05,9.540682e-04,2.469151e+02
1.396500e+05,9.520075e-04,2.469709e+02
1.397000e+05,9.499523e-04,2.470266e+02
1.397500e+05,9.479027e-04,2.470824e+02
1.398000e+05,9.458586e-04,2.471381e+02
1.398500e+05,9.438200e-04,2.471939e+02
1.399000e+05,9.417869e-04,2.472496e+02
1.399500e+05,9.397593e-04,2.473054e+02
1.400000e+05,9.377371e-04,2.473611e+02
1.400500e+05,9.357204e-04,2.474169e+02
1.401000e+05,9.337092e-04,2.474726e+02
1.401500e+05,9.317033e-04,2.475284e+02
1.402000e+05,9.297028e-04,2.475841e+02
1.402500e+05,9.277077e-04,2.476399e+02
1.403000e+05,9.257179e-04,2.476956e+02
1.403500e+05,9.237335e-04,2.477514e+02
1.404000e+05,9.217544e-04,2.478071e+02
1.404500e+05,9.197807e-04,2.478629e+02
1.405000e+05,9.178122e-04,2.479186e+02
1.405500e+05,9.158490e-04,2.479744e+02
1.406000e+05,9.138910e-04,2.480301e+02
1.406500e+05,9.119383e-04,2.480859e+02
1.407000e+05,9.099908e-04,2.481416e+02
1.407500e+05,9.080485e-04,2.481974e+02
1.408000e+05,9.061114e-04,2.482531e+02
1.408500e+05,9.041795e-04,2.483089e+02
1.409000e+05,9.022528e-04,2.483646e+02
1.409500e+05,9.003312e-04,2.484204e+02
1.410000e+05,8.984147e-04,2.484761e+02
1.410500e+05,8.965033e-04,2.485319e+02
1.411000e+05,8.945970e-04,2.485876e+02
1.411500e+05,8.926958e-04,2.486434e+02
1.412000e+05,8.907997e-04,2.486991e+02
1.412500e+05,8.889086e-04,2.487549e+02
1.413000e+05,8.870226e-04,2.488106e+02
1.413500e+05,8.851415e-04,2.488664e+02
1.414000e+05,8.832655e-04,2.489221e+02
1.414500e+05,8.813945e-04,2.489779e+02
1.415000e+05,8.795284e-04,2.490336e+02
1.415500e+05,8.776673e-04,2.490894e+02
1.416000e+05,8.758111e-04,2.491451e+02
1.416500e+05,8.739598e-04,2.492009e+02
1.417000e+05,8.721135e-04,2.492566e+02
1.417500e+05,8.702720e-04,2.493124e+02
1.418000e+05,8.684354e-04,2.493681e+02
1.418500e+05,8.666037e-04,2.494239e+02
1.419000e+05,8.647768e-04,2.494797e+02
1.419500e+05,8.629548e-04,2.495354e+02
1.420000e+05,8.611376e-04,2.495912e+02
1.420500e+05,8.593252e-04,2.496469e+02
1.421000e+05,8.575175e-04,2.497027e+02
1.421500e+05,8.557147e-04,2.497584e+02
1.422000e+05,8.539166e-04,2.498142e+02
1.422500e+05,8.521232e-04,2.498699e+02
1.423000e+05,8.503346e-04,2.499257e+02
1.423500e+05,8.485507e-04,2.499814e+02
1.424000e+05,8.467714e-04,2.500372e+02
1.424500e+05,8.449969e-04,2.500929e+02
1.425000e+05,8.432271e-04,2.501487e+02
1.425500e+05,8.414619e-04,2.502044e+02
1.426000e+05,8.397013e-04,2.502602e+02
1.426500e+05,8.379454e-04,2.503159e+02
1.427000e+05,8.361940e-04,2.503717e+02
1.427500e+05,8.344473e-04,2.504274e+02
1.428000e+05,8.327052e-04,2.504832e+02
1.428500e+05,8.309676e-04,2.505389e+02
1.429000e+05,8.292346e-04,2.505947e+02
1.429500e+05,8.275061e-04,2.506504e+02
1.430000e+05,8.257822e-04,2.507062e+02
1.430500e+05,8.240628e-04,2.507619e+02
1.431000e+05,8.223479e-04,2.508177e+02
1.431500e+05,8.206374e-04,2.508734e+02
1.432000e+05,8.189315e-04,2.509292e+02
1.432500e+05,8.172300e-04,2.509849e+02
1.433000e+05,8.155329e-04,2.510407e+02
1.433500e+05,8.138403e-04,2.510964e+02
1.434000e+05,8.121521e-04,2.511522e+02
1.434500e+05,8.104683e-04,2.512079e+02
1.435000e+05,8.087889e-04,2.512637e+02
1.435500e+05,8.071138e-04,2.513194e+02
1.436000e+05,8.054432e-04,2.513752e+02
1.436500e+05,8.037769e-04,2.514309e+02
1.437000e+05,8.021149e-04,2.514867e+02
1.437500e+05,8.004572e-04,2.515424e+02
1.438000e+05,7.988039e-04,2.515982e+02
1.438500e+05,7.971549e-04,2.516539e+02
1.439000e+05,7.955101e-04,2.517097e+02
1.439500e+05,7.938696e-04,2.517654e+02
1.440000e+05,7.922334e-04,2.518212e+02
1.440500e+05,7.906014e-04,2.518769e+02
1.441000e+05,7.889737e-04,2.519327e+02
1.441500e+05,7.873502e-04,2.519884e+02
1.442000e+05,7.857308e-04,2.520442e+02
1.442500e+05,7.841157e-04,2.520999e+02
1.443000e+05,7.825048e-04,2.521557e+02
1.443500e+05,7.808980e-04,2.522115e+02
1.444000e+05,7.792954e-04,2.522672e+02
1.444500e+05,7.776969e-04,2.523230e+02
1.445000e+05,7.761026e-04,2.523787e+02
1.445500e+05,7.745124e-04,2.524345e+02
1.446000e+05,7.729263e-04,2.524902e+02
1.446500e+05,7.713442e-04,2.525460e+02
1.447000e+05,7.697663e-04,2.526017e+02
1.447500e+05,7.681924e-04,2.526575e+02
1.448000e+05,7.666226e-04,2.527132e+02
1.448500e+05,7.650569e-04,2.527690e+02
1.449000e+05,7.634951e-04,2.528247e+02
1.449500e+05,7.619374e-04,2.528805e+02
1.450000e+05,7.603837e-04,2.529362e+02
1.450500e+05,7.588340e-04,2.529920e+02
1.451000e+05,7.572883e-04,2.530477e+02
1.451500e+05,7.557465e-04,2.531035e+02
1.452000e+05,7.542088e-04,2.531592e+02
1.452500e+05,7.526749e-04,2.532150e+02
1.453000e+05,7.511450e-04,2.532707e+02
1.453500e+05,7.496190e-04,2.533265e+02
1.454000e+05,7.480969e-04,2.533822e+02
1.454500e+05,7.465788e-04,2.534380e+02
1.455000e+05,7.450645e-04,2.534937e+02
1.455500e+05,7.435541e-04,2.535495e+02
1.456000e+05,7.420475e-04,2.536052e+02
1.456500e+05,7.405449e-04,2.536610e+02
1.457000e+05,7.390460e-04,2.537167e+02
1.457500e+05,7.375510e-04,2.537725e+02
1.458000e+05,7.360598e-04,2.538282e+02
1.458500e+05,7.345724e-04,2.538840e+02
1.459000e+05,7.330888e-04,2.539397e+02
1.459500e+05,7.316090e-04,2.539955e+02
1.460000e+05,7.301330e-04,2.540512e+02
1.460500e+05,7.286607e-04,2.541070e+02
1.461000e+05,7.271922e-04,2.541627e+02
1.461500e+05,7.257274e-04,2.542185e+02
1.462000e+05,7.242664e-04,2.542742e+02
1.462500e+05,7.228090e-04,2.543300e+02
1.463000e+05,7.213554e-04,2.543857e+02
1.463500e+05,7.199055e-04,2.544415e+02
1.464000e+05,7.184592e-04,2.544972e+02
1.464500e+05,7.170167e-04,2.545530e+02
1.465000e+05,7.155778e-04,2.546087e+02
1.465500e+05,7.141425e-04,2.546645e+02
1.466000e+05,7.127109e-04,2.547202e+02
1.466500e+05,7.112829e-04,2.547760e+02
1.467000e+05,7.098585e-04,2.548317e+02
1.467500e+05,7.084377e-04,2.548875e+02
1.468000e+05,7.070206e-04,2.549433e+02
1.468500e+05,7.056070e-04,2.549990e+02
1.469000e+05,7.041970e-04,2.550548e+02
1.469500e+05,7.027906e-04,2.551105e+02
1.470000e+05,7.013877e-04,2.551663e+02
1.470500e+05,6.999883e-04,2.552220e+02
1.471000e+05,6.985925e-04,2.552778e+02
1.471500e+05,6.972002e-04,2.553335e+02
1.472000e+05,6.958115e-04,2.553893e+02
1.472500e+05,6.944262e-04,2.554450e+02
1.473000e+05,6.930444e-04,2.555008e+02
1.473500e+05,6.916661e-04,2.555565e+02
1.474000e+05,6.902913e-04,2.556123e+02
1.474500e+05,6.889199e-04,2.556680e+02
1.475000e+05,6.875520e-04,2.557238e+02
1.475500e+05,6.861875e-04,2.557795e+02
1.476000e+05,6.848265e-04,2.558353e+02
1.476500e+05,6.834688e-04,2.558910e+02
1.477000e+05,6.821146e-04,2.559468e+02
1.477500e+05,6.807638e-04,2.560025e+02
1.478000e+05,6.794164e-04,2.560583e+02
1.478500e+05,6.780723e-04,2.561140e+02
1.479000e+05,6.767317e-04,2.561698e+02
1.479500e+05,6.753943e-04,2.562255e+02
1.480000e+05,6.740604e-04,2.562813e+02
1.480500e+05,6.727297e-04,2.563370e+02
1.481000e+05,6.714024e-04,2.563928e+02
1.481500e+05,6.700785e-04,2.564485e+02
1.482000e+05,6.687578e-04,2.565043e+02
1.482500e+05,6.674404e-04,2.565600e+02
1.483000e+05,6.661264e-04,2.566158e+02
1.483500e+05,6.648156e-04,2.566715e+02
1.484000e+05,6.635080e-04,2.567273e+02
1.484500e+05,6.622038e-04,2.567830e+02
1.485000e+05,6.609028e-04,2.568388e+02
1.485500e+05,6.596050e-04,2.568945e+02
1.486000e+05,6.583105e-04,2.569503e+02
1.486500e+05,6.570192e-04,2.570060e+02
1.487000e+05,6.557311e-04,2.570618e+02
1.487500e+05,6.544462e-04,2.571175e+02
1.488000e+05,6.531645e-04,2.571733e+02
1.488500e+05,6.518860e-04,2.572290e+02
1.489000e+05,6.506106e-04,2.572848e+02
1.489500e+05,6.493385e-04,2.573405e+02
1.490000e+05,6.480695e-04,2.573963e+02
1.490500e+05,6.468036e-04,2.574520e+02
1.491000e+05,6.455409e-04,2.575078e+02
1.491500e+05,6.442813e-04,2.575635e+02
1.492000e+05,6.430249e-04,2.576193e+02
1.492500e+05,6.417715e-04,2.576751e+02
1.493000e+05,6.405213e-04,2.577308e+02
1.493500e+05,6.392741e-04,2.577866e+02
1.494000e+05,6.380301e-04,2.578423e+02
1.494500e+05,6.367891e-04,2.578981e+02
1.495000e+05,6.355511e-04,2.579538e+02
1.495500e+05,6.343163e-04,2.580096e+02
1.496000e+05,6.330845e-04,2.580653e+02
1.496500e+05,6.318557e-04,2.581211e+02
1.497000e+05,6.306299e-04,2.581768e+02
1.497500e+05,6.294072e-04,2.582326e+02
1.498000e+05,6.281875e-04,2.582883e+02
1.498500e+05,6.269708e-04,2.583441e+02
1.499000e+05,6.257571e-04,2.583998e+02
1.499500e+05,6.245464e-04,2.584556e+02
1.500000e+05,6.233387e-04,2.585113e+02
1.500500e+05,6.221339e-04,2.585671e+02
1.501000e+05,6.209321e-04,2.586228e+02
1.501500e+05,6.197333e-04,2.586786e+02
1.502000e+05,6.185373e-04,2.587343e+02
1.502500e+05,6.173444e-04,2.587901e+02
1.503000e+05,6.161543e-04,2.588458e+02
1.503500e+05,6.149672e-04,2.589016e+02
1.504000e+05,6.137830e-04,2.589573e+02
1.504500e+05,6.126017e-04,2.590131e+02
1.505000e+05,6.114233e-04,2.590688e+02
1.505500e+05,6.102478e-04,2.591246e+02
1.506000e+05,6.090751e-04,2.591803e+02
1.506500e+05,6.079053e-04,2.592361e+02
1.507000e+05,6.067384e-04,2.592918e+02
1.507500e+05,6.055744e-04,2.593476e+02
1.508000e+05,6.044131e-04,2.594033e+02
1.508500e+05,6.032548e-04,2.594591e+02
1.509000e+05,6.020992e-04,2.595148e+02
1.509500e+05,6.009465e-04,2.595706e+02
1.510000e+05,5.997965e-04,2.596263e+02
1.510500e+05,5.986494e-04,2.596821e+02
1.511000e+05,5.975051e-04,2.597378e+02
1.511500e+05,5.963635e-04,2.597936e+02
1.512000e+05,5.952248e-04,2.598493e+02
1.512500e+05,5.940888e-04,2.599051e+02
1.513000e+05,5.929556e-04,2.599608e+02
1.513500e+05,5.918251e-04,2.600166e+02
1.514000e+05,5.906974e-04,2.600723e+02
1.514500e+05,5.895724e-04,2.601281e+02
1.515000e+05,5.884502e-04,2.601838e+02
1.515500e+05,5.873306e-04,2.602396e+02
1.516000e+05,5.862138e-04,2.602953e+02
1.516500e+05,5.850997e-04,2.603511e+02
1.517000e+05,5.839883e-04,2.604069e+02
1.517500e+05,5.828796e-04,2.604626e+02
1.518000e+05,5.817736e-04,2.605184e+02
1.518500e+05,5.806703e-04,2.605741e+02
1.519000e+05,5.795696e-04,2.606299e+02
1.519500e+05,5.784716e-04,2.606856e+02
1.520000e+05,5.773763e-04,2.607414e+02
1.520500e+05,5.762836e-04,2.607971e+02
1.521000e+05,5.751935e-04,2.608529e+02
1.521500e+05,5.741061e-04,2.609086e+02
1.522000e+05,5.730212e-04,2.609644e+02
1.522500e+05,5.719391e-04,2.610201e+02
1.523000e+05,5.708595e-04,2.610759e+02
1.523500e+05,5.697825e-04,2.611316e+02
1.524000e+05,5.687081e-04,2.611874e+02
1.524500e+05,5.676363e-04,2.612431e+02
1.525000e+05,5.665671e-04,2.612989e+02
1.525500e+05,5.655005e-04,2.613546e+02
1.526000e+05,5.644364e-04,2.614104e+02
1.526500e+05,5.633749e-04,2.614661e+02
1.527000e+05,5.623159e-04,2.615219e+02
1.527500e+05,5.612595e-04,2.615776e+02
1.528000e+05,5.602056e-04,2.616334e+02
1.528500e+05,5.591542e-04,2.616891e+02
1.529000e+05,5.581054e-04,2.617449e+02
1.529500e+05,5.570591e-04,2.618006e+02
1.530000e+05,5.560153e-04,2.618564e+02
1.530500e+05,5.549740e-04,2.619121e+02
1.531000e+05,5.539351e-04,2.619679e+02
1.531500e+05,5.528988e-04,2.620236e+02
1.532000e+05,5.518650e-04,2.620794e+02
1.532500e+05,5.508336e-04,2.621351e+02
1.533000e+05,5.498047e-04,2.621909e+02
1.533500e+05,5.487782e-04,2.622466e+02
1.534000e+05,5.477542e-04,2.623024e+02
1.534500e+05,5.467327e-04,2.623581e+02
1.535000e+05,5.457135e-04,2.624139e+02
1.535500e+05,5.446969e-04,2.624696e+02
1.536000e+05,5.436826e-04,2.625254e+02
1.536500e+05,5.426708e-04,2.625811e+02
1.537000e+05,5.416613e-04,2.626369e+02
1.537500e+05,5.406543e-04,2.626926e+02
1.538000e+05,5.396497e-04,2.627484e+02
1.538500e+05,5.386474e-04,2.628041e+02
1.539000e+05,5.376476e-04,2.628599e+02
1.539500e+05,5.366501e-04,2.629156e+02
1.540000e+05,5.356550e-04,2.629714e+02
1.540500e+05,5.346622e-04,2.630272e+02
1.541000e+05,5.336718e-04,2.630829e+02
1.541500e+05,5.326838e-04,2.631387e+02
1.542000e+05,5.316981e-04,2.631944e+02
1.542500e+05,5.307147e-04,2.632502e+02
1.543000e+05,5.297337e-04,2.633059e+02
1.543500e+05,5.287550e-04,2.633617e+02
1.544000e+05,5.277786e-04,2.634174e+02
1.544500e+05,5.268045e-04,2.634732e+02
1.545000e+05,5.258327e-04,2.635289e+02
1.545500e+05,5.248633e-04,2.635847e+02
1.546000e+05,5.238961e-04,2.636404e+02
1.546500e+05,5.229312e-04,2.636962e+02
1.547000e+05,5.219686e-04,2.637519e+02
1.547500e+05,5.210082e-04,2.638077e+02
1.548000e+05,5.200502e-04,2.638634e+02
1.548500e+05,5.190943e-04,2.639192e+02
1.549000e+05,5.181408e-04,2.639749e+02
1.549500e+05,5.171894e-04,2.640307e+02
1.550000e+05,5.162404e-04,2.640864e+02
1.550500e+05,5.152935e-04,2.641422e+02
1.551000e+05,5.143489e-04,2.641979e+02
1.551500e+05,5.134065e-04,2.642537e+02
1.552000e+05,5.124663e-04,2.643094e+02
1.552500e+05,5.115284e-04,2.643652e+02
1.553000e+05,5.105926e-04,2.644209e+02
1.553500e+05,5.096591e-04,2.644767e+02
1.554000e+05,5.087277e-04,2.645324e+02
1.554500e+05,5.077985e-04,2.645882e+02
1.555000e+05,5.068715e-04,2.646439e+02
1.555500e+05,5.059467e-04,2.646997e+02
1.556000e+05,5.050240e-04,2.647554e+02
1.556500e+05,5.041035e-04,2.648112e+02
1.557000e+05,5.031851e-04,2.648669e+02
1.557500e+05,5.022689e-04,2.649227e+02
1.558000e+05,5.013549e-04,2.649784e+02
1.558500e+05,5.004430e-04,2.650342e+02
1.559000e+05,4.995332e-04,2.650899e+02
1.559500e+05,4.986255e-04,2.651457e+02
1.560000e+05,4.977200e-04,2.652014e+02
1.560500e+05,4.968166e-04,2.652572e+02
1.561000e+05,4.959152e-04,2.653129e+02
1.561500e+05,4.950160e-04,2.653687e+02
1.562000e+05,4.941189e-04,2.654244e+02
1.562500e+05,4.932239e-04,2.654802e+02
1.563000e+05,4.923309e-04,2.655359e+02
1.563500e+05,4.914401e-04,2.655917e+02
1.564000e+05,4.905513e-04,2.656474e+02
1.564500e+05,4.896645e-04,2.657032e+02
1.565000e+05,4.887799e-04,2.657590e+02
1.565500e+05,4.878973e-04,2.658147e+02
1.566000e+05,4.870167e-04,2.658705e+02
1.566500e+05,4.861382e-04,2.659262e+02
1.567000e+05,4.852618e-04,2.659820e+02
1.567500e+05,4.843873e-04,2.660377e+02
1.568000e+05,4.835149e-04,2.660935e+02
1.568500e+05,4.826445e-04,2.661492e+02
1.569000e+05,4.817762e-04,2.662050e+02
1.569500e+05,4.809098e-04,2.662607e+02
1.570000e+05,4.800455e-04,2.663165e+02
1.570500e+05,4.791831e-04,2.663722e+02
1.571000e+05,4.783228e-04,2.664280e+02
1.571500e+05,4.774644e-04,2.664837e+02
1.572000e+05,4.766080e-04,2.665395e+02
1.572500e+05,4.757536e-04,2.665952e+02
1.573000e+05,4.749012e-04,2.666510e+02
1.573500e+05,4.740507e-04,2.667067e+02
1.574000e+05,4.732022e-04,2.667625e+02
1.574500e+05,4.723557e-04,2.668182e+02
1.575000e+05,4.715111e-04,2.668740e+02
1.575500e+05,4.706685e-04,2.669297e+02
1.576000e+05,4.698278e-04,2.669855e+02
1.576500e+05,4.689890e-04,2.670412e+02
1.577000e+05,4.681522e-04,2.670970e+02
1.577500e+05,4.673172e-04,2.671527e+02
1.578000e+05,4.664843e-04,2.672085e+02
1.578500e+05,4.656532e-04,2.672642e+02
1.579000e+05,4.648240e-04,2.673200e+02
1.579500e+05,4.639968e-04,2.673757e+02
1.580000e+05,4.631714e-04,2.674315e+02
1.580500e+05,4.623479e-04,2.674872e+02
1.581000e+05,4.615264e-04,2.675430e+02
1.581500e+05,4.607067e-04,2.675987e+02
1.582000e+05,4.598889e-04,2.676545e+02
1.582500e+05,4.590729e-04,2.677102e+02
1.583000e+05,4.582588e-04,2.677660e+02
1.583500e+05,4.574466e-04,2.678217e+02
1.584000e+05,4.566363e-04,2.678775e+02
1.584500e+05,4.558278e-04,2.679332e+02
1.585000e+05,4.550211e-04,2.679890e+02
1.585500e+05,4.542163e-04,2.680447e+02
1.586000e+05,4.534134e-04,2.681005e+02
1.586500e+05,4.526122e-04,2.681562e+02
1.587000e+05,4.518129e-04,2.682120e+02
1.587500e+05,4.510154e-04,2.682677e+02
1.588000e+05,4.502198e-04,2.683235e+02
1.588500e+05,4.494259e-04,2.683792e+02
1.589000e+05,4.486339e-04,2.684350e+02
1.589500e+05,4.478437e-04,2.684908e+02
1.590000e+05,4.470552e-04,2.685465e+02
1.590500e+05,4.462686e-04,2.686023e+02
1.591000e+05,4.454837e-04,2.686580e+02
1.591500e+05,4.447006e-04,2.687138e+02
1.592000e+05,4.439194e-04,2.687695e+02
1.592500e+05,4.431398e-04,2.688253e+02
1.593000e+05,4.423621e-04,2.688810e+02
1.593500e+05,4.415861e-04,2.689368e+02
1.594000e+05,4.408119e-04,2.689925e+02
1.594500e+05,4.400394e-04,2.690483e+02
1.595000e+05,4.392687e-04,2.691040e+02
1.595500e+05,4.384998e-04,2.691598e+02
1.596000e+05,4.377325e-04,2.692155e+02
1.596500e+05,4.369670e-04,2.692713e+02
1.597000e+05,4.362033e-04,2.693270e+02
1.597500e+05,4.354413e-04,2.693828e+02
1.598000e+05,4.346809e-04,2.694385e+02
1.598500e+05,4.339224e-04,2.694943e+02
1.599000e+05,4.331655e-04,2.695500e+02
1.599500e+05,4.324103e-04,2.696058e+02
1.600000e+05,4.316569e-04,2.696615e+02
1.600500e+05,4.309051e-04,2.697173e+02
1.601000e+05,4.301550e-04,2.697730e+02
1.601500e+05,4.294067e-04,2.698288e+02
1.602000e+05,4.286600e-04,2.698845e+02
1.602500e+05,4.279150e-04,2.699403e+02
1.603000e+05,4.271716e-04,2.699960e+02
1.603500e+05,4.264300e-04,2.700518e+02
1.604000e+05,4.256900e-04,2.701075e+02
1.604500e+05,4.249517e-04,2.701633e+02
1.605000e+05,4.242150e-04,2.702190e+02
1.605500e+05,4.234800e-04,2.702748e+02
1.606000e+05,4.227466e-04,2.703305e+02
1.606500e+05,4.220149e-04,2.703863e+02
1.607000e+05,4.212849e-04,2.704420e+02
1.607500e+05,4.205564e-04,2.704978e+02
1.608000e+05,4.198296e-04,2.705535e+02
1.608500e+05,4.191045e-04,2.706093e+02
1.609000e+05,4.183809e-04,2.706650e+02
1.609500e+05,4.176590e-04,2.707208e+02
1.610000e+05,4.169387e-04,2.707765e+02
1.610500e+05,4.162200e-04,2.708323e+02
1.611000e+05,4.155029e-04,2.708880e+02
1.611500e+05,4.147874e-04,2.709438e+02
1.612000e+05,4.140735e-04,2.709995e+02
1.612500e+05,4.133612e-04,2.710553e+02
1.613000e+05,4.126505e-04,2.711110e+02
1.613500e+05,4.119414e-04,2.711668e+02
1.614000e+05,4.112339e-04,2.712226e+02
1.614500e+05,4.105279e-04,2.712783e+02
1.615000e+05,4.098235e-04,2.713341e+02
1.615500e+05,4.091207e-04,2.713898e+02
1.616000e+05,4.084195e-04,2.714456e+02
1.616500e+05,4.077198e-04,2.715013e+02
1.617000e+05,4.070216e-04,2.715571e+02
1.617500e+05,4.063251e-04,2.716128e+02
1.618000e+05,4.056300e-04,2.716686e+02
1.618500e+05,4.049366e-04,2.717243e+02
1.619000e+05,4.042446e-04,2.717801e+02
1.619500e+05,4.035542e-04,2.718358e+02
1.620000e+05,4.028653e-04,2.718916e+02
1.620500e+05,4.021780e-04,2.719473e+02
1.621000e+05,4.014921e-04,2.720031e+02
1.621500e+05,4.008078e-04,2.720588e+02
1.622000e+05,4.001251e-04,2.721146e+02
1.622500e+05,3.994438e-04,2.721703e+02
1.623000e+05,3.987640e-04,2.722261e+02
1.623500e+05,3.980857e-04,2.722818e+02
1.624000e+05,3.974090e-04,2.723376e+02
1.624500e+05,3.967337e-04,2.723933e+02
1.625000e+05,3.960599e-04,2.724491e+02
1.625500e+05,3.953877e-04,2.725048e+02
1.626000e+05,3.947169e-04,2.725606e+02
1.626500e+05,3.940475e-04,2.726163e+02
1.627000e+05,3.933797e-04,2.726721e+02
1.627500e+05,3.927133e-04,2.727278e+02
1.628000e+05,3.920484e-04,2.727836e+02
1.628500e+05,3.913850e-04,2.728393e+02
1.629000e+05,3.907230e-04,2.728951e+02
1.629500e+05,3.900625e-04,2.729508e+02
1.630000e+05,3.894034e-04,2.730066e+02
1.630500e+05,3.887458e-04,2.730623e+02
1.631000e+05,3.880897e-04,2.731181e+02
1.631500e+05,3.874349e-04,2.731738e+02
1.632000e+05,3.867817e-04,2.732296e+02
1.632500e+05,3.861298e-04,2.732853e+02
1.633000e+05,3.854794e-04,2.733411e+02
1.633500e+05,3.848304e-04,2.733968e+02
1.634000e+05,3.841828e-04,2.734526e+02
1.634500e+05,3.835367e-04,2.735083e+02
1.635000e+05,3.828920e-04,2.735641e+02
1.635500e+05,3.822486e-04,2.736198e+02
1.636000e+05,3.816067e-04,2.736756e+02
1.636500e+05,3.809662e-04,2.737313e+02
1.637000e+05,3.803271e-04,2.737871e+02
1.637500e+05,3.796894e-04,2.738428e+02
1.638000e+05,3.790531e-04,2.738986e+02
1.638500e+05,3.784182e-04,2.739544e+02
1.639000e+05,3.777846e-04,2.740101e+02
1.639500e+05,3.771525e-04,2.740659e+02
1.640000e+05,3.765217e-04,2.741216e+02
1.640500e+05,3.758923e-04,2.741774e+02
1.641000e+05,3.752643e-04,2.742331e+02
1.641500e+05,3.746377e-04,2.742889e+02
1.642000e+05,3.740124e-04,2.743446e+02
1.642500e+05,3.733884e-04,2.744004e+02
1.643000e+05,3.727659e-04,2.744561e+02
1.643500e+05,3.721447e-04,2.745119e+02
1.644000e+05,3.715248e-04,2.745676e+02
1.644500e+05,3.709063e-04,2.746234e+02
1.645000e+05,3.702891e-04,2.746791e+02
1.645500e+05,3.696733e-04,2.747349e+02
1.646000e+05,3.690588e-04,2.747906e+02
1.646500e+05,3.684457e-04,2.748464e+02
1.647000e+05,3.678338e-04,2.749021e+02
1.647500e+05,3.672233e-04,2.749579e+02
1.648000e+05,3.666142e-04,2.750136e+02
1.648500e+05,3.660063e-04,2.750694e+02
1.649000e+05,3.653998e-04,2.751251e+02
1.649500e+05,3.647946e-04,2.751809e+02
1.650000e+05,3.641906e-04,2.752366e+02
1.650500e+05,3.635880e-04,2.752924e+02
